사용자 유형,기존 응원 팀,질문,매칭팀,추천 리그,sbert_score,n2v_score,vector_score,매칭 스코어,llm_rank,llm_reason
0,,"나는 KBO는 처음인데, 우승 성향이 강한 팀을 추천해줘.",리버풀,EPL,0.40270412,0.5,0.8391046888105949,0.5289,1,리버풀은 최근 몇 년간 EPL에서 상위권을 지속적으로 차지하며 우승 후보로 꼽히고 있습니다.
0,,"나는 KBO는 처음인데, 우승 성향이 강한 팀을 추천해줘.",뉴캐슬 유나이티드,EPL,0.38788646,0.5,0.8584910843417664,0.5269,3,"뉴캐슬 유나이티드는 중간권 팀으로, 꾸준한 성적을 거두지만 우승에 도달하기는 어렵습니다."
0,,"나는 KBO는 처음인데, 우승 성향이 강한 팀을 추천해줘.",아스톤 빌라,EPL,0.36188862,0.5,0.8764583229553351,0.52,2,"아스튼 빌라는 최근 몇 년간 상승세를 보이면서 중위권 팀으로 자리 잡았으나, 아직 우승 후보로 꼽히기는 어렵습니다."
0,,"나는 KBO는 처음인데, 우승 성향이 강한 팀을 추천해줘.",페라리,F1,0.3479497,0.5,0.9380699792415192,0.5268,1,페라리는 최근 몇 년간 F1에서 가장 강력한 팀 중 하나로 자리 잡고 있습니다.
0,,"나는 KBO는 처음인데, 우승 성향이 강한 팀을 추천해줘.",레드불,F1,0.34215856,0.5,0.9207281584775115,0.521,2,"레드불은 과거에 우승을 경험했지만, 최근에는 페라리의 뒤를 이어 두 번째로 강한 팀입니다."
0,,"나는 KBO는 처음인데, 우승 성향이 강한 팀을 추천해줘.",맥라렌,F1,0.32852855,0.5,0.8926631066210853,0.5099,3,"맥라렌은 꾸준히 좋은 성적을 거두고 있지만, 최근 몇 년간 우승을 못해 약간의 불안감이 있습니다."
0,,"나는 EPL는 처음인데, 우승권 유지와(과) 효율 성향이 강한 팀을 추천해줘.",키움 히어로즈,KBO,0.40402618,0.5,0.7960969816462604,0.7812,1,키움 히어로즈는 최근 몇 년간 꾸준히 상위권을 유지하며 우승권을 노리기 위한 전략적 움직임이 많다.
0,,"나는 EPL는 처음인데, 우승권 유지와(과) 효율 성향이 강한 팀을 추천해줘.",KT 위즈,KBO,0.4281397,0.5,0.8114514212176897,0.5335,2,"KT 위즈도 상위권 팀으로 자리 잡고 있으며, 강력한 투수진과 타선의 균형을 바탕으로 우승권 유지에 노력하고 있다."
0,,"나는 EPL는 처음인데, 우승권 유지와(과) 효율 성향이 강한 팀을 추천해줘.",NC 다이노스,KBO,0.42274165,0.5,0.7815366116334377,0.5254,3,"NC 다이노스는 최근 몇 년간 꾸준히 성장하고 있지만, 아직 완전히 안정적인 우승권을 유지하는 팀은 아니다."
0,,"나는 EPL는 처음인데, 우승권 유지와(과) 효율 성향이 강한 팀을 추천해줘.",강원FC,K LEAGUE,0.50228465,0.5,0.7818536440483247,0.8359,2,강원FC는 최근 몇 년간 꾸준히 상위권에 진출하며 우승권 유지 능력이 있는 팀입니다. 그러나 효율성 측면에서 아직 한 단계 더 발전이 필요합니다.
0,,"나는 EPL는 처음인데, 우승권 유지와(과) 효율 성향이 강한 팀을 추천해줘.",광주FC,K LEAGUE,0.46922207,0.5,0.8356004889161633,0.8322,1,"광주FC는 꾸준한 성적을 내며 우승권 유지 능력이 뛰어납니다. 또한, 효율적인 경기 운영과 전술 변화를 통해 상대팀과의 차이를 극복하는 데 강점이 있습니다."
0,,"나는 EPL는 처음인데, 우승권 유지와(과) 효율 성향이 강한 팀을 추천해줘.",FC안양,K LEAGUE,0.48222739,0.5,0.784926162116497,0.8248,3,"FC안양은 아직 꾸준한 성적을 내기 어려운 팀입니다. 우승권 유지 능력도 상대적으로 낮으며, 효율성 측면에서도 개선이 필요합니다."
0,,"나는 EPL는 처음인데, 우승권 유지와(과) 효율 성향이 강한 팀을 추천해줘.",크리스탈 팰리스,EPL,0.47106856,0.5,0.755024652548982,0.5394,2,크리스탈 팰리스는 최근 몇 년간 꾸준히 상위권을 유지하며 우승권이 있는 팀 중 하나입니다.
0,,"나는 EPL는 처음인데, 우승권 유지와(과) 효율 성향이 강한 팀을 추천해줘.",울버햄튼 원더러스,EPL,0.4600051,0.5,0.7681154837998055,0.5376,1,"울버햄튼은 강력한 전술과 뛰어난 선수진으로 인해 우승권을 유지하고 있으며, 효율적인 경기 운영이 특징입니다."
0,,"나는 EPL는 처음인데, 우승권 유지와(과) 효율 성향이 강한 팀을 추천해줘.",브라이튼 앤 호브 알비온,EPL,0.41787398,0.5,0.7544285943720351,0.518,3,"브라이튼은 최근 몇 년간 꾸준히 상위권에 머물렀으나, 우승권을 유지하는 데 있어 상대적으로 약한 편입니다."
0,,"나는 EPL는 처음인데, 우승권 유지와(과) 효율 성향이 강한 팀을 추천해줘.",하스,F1,0.43342608,0.5,0.7731360815286796,0.528,2,하스는 최근 몇 년간 꾸준한 성적을 거두며 우승권 유지에 중점을 두고 있습니다.
0,,"나는 EPL는 처음인데, 우승권 유지와(과) 효율 성향이 강한 팀을 추천해줘.",윌리엄스,F1,0.38065833,0.5,0.7893736611432518,0.5101,3,"윌리엄스는 전반적으로 효율적인 팀이지만, 최근 몇 년간 성적이 부진해져 있습니다."
0,,"나는 EPL는 처음인데, 우승권 유지와(과) 효율 성향이 강한 팀을 추천해줘.",맥라렌,F1,0.36490852,0.5,0.6885181297723034,0.4837,1,"맥라렌은 역사적으로 우승권 유지와 효율성에 강한 팀으로 평가받고 있으며, 최근에도 꾸준한 성적을 거두고 있습니다."
0,,"나는 KBO는 처음인데, 저비용 성향이 강한 팀을 추천해줘.",키움 히어로즈,KBO,0.54113615,0.5,0.7960969816462604,0.8635,3,"키움 히어로즈는 저비용 운영이 어려운 편이지만, 유망한 신진 선수들이 많아 미래 성장 가능성이 큽니다."
0,,"나는 KBO는 처음인데, 저비용 성향이 강한 팀을 추천해줘.",NC 다이노스,KBO,0.4944137,0.5,0.7815366116334377,0.5541,1,"NC 다이노스는 최근 몇 년간 저비용 운영 방식을 지속해왔으며, 유망한 신진 선수들을 통해 경쟁력을 유지하고 있습니다."
0,,"나는 KBO는 처음인데, 저비용 성향이 강한 팀을 추천해줘.",KT 위즈,KBO,0.40348664,0.5,0.8114514212176897,0.5237,2,"KT 위즈는 저비용 운영을 통해 안정적인 성적을 내고 있으며, 최근 몇 년간 꾸준히 상위권에 진출하고 있습니다."
0,,"나는 KBO는 처음인데, 저비용 성향이 강한 팀을 추천해줘.",강원FC,K LEAGUE,0.50264376,0.5,0.7818536440483247,0.8361,1,강원FC는 중소기업구단으로서 운영 비용이 상대적으로 낮은 편입니다.
0,,"나는 KBO는 처음인데, 저비용 성향이 강한 팀을 추천해줘.",광주FC,K LEAGUE,0.45639697,0.5,0.8356004889161633,0.8245,2,"광주FC는 지역구단으로서 자체적인 재정 지원이 적지만, 정부 및 지방자치단체의 지원을 받을 수 있습니다."
0,,"나는 KBO는 처음인데, 저비용 성향이 강한 팀을 추천해줘.",대구FC,K LEAGUE,0.42672718,0.5,0.7774010787455954,0.7893,3,"대구FC는 중소기업구단으로서 운영 비용이 높지 않지만, 다른 구단들에 비해 상대적으로 높은 경쟁력을 갖고 있어 운영 비용이 더 많이 들 수 있습니다."
0,,"나는 KBO는 처음인데, 저비용 성향이 강한 팀을 추천해줘.",울버햄튼 원더러스,EPL,0.40269357,0.5,0.7681154837998055,0.5147,3,"울버햄튼은 저비용 성향이 강한 팀으로 알려져 있지만, 최근 몇 년간의 성과와 투자 정책을 고려할 때, 이 점이 완전히 적용되는 것은 아니라는 점에서 적합도는 상대적으로 낮습니다."
0,,"나는 KBO는 처음인데, 저비용 성향이 강한 팀을 추천해줘.",브라이튼 앤 호브 알비온,EPL,0.39118898,0.5,0.7544285943720351,0.5074,2,"브라이튼은 저비용 성향을 강조하며 성공적인 팀으로 성장한 사례입니다. 그러나, 최근 몇 년간의 성과와 투자 정책을 고려할 때, 이 점이 완전히 적용되는 것은 아니라는 점에서 적합도는 상대적으로 높습니다."
0,,"나는 KBO는 처음인데, 저비용 성향이 강한 팀을 추천해줘.",웨스트햄 유나이티드,EPL,0.37071216,0.5,0.7822543700061813,0.5047,1,"웨스트햄은 저비용 성향을 강조하며 성공적인 팀으로 성장한 사례입니다. 초기에는 저예산 팀이었지만, 신인 선수들을 발굴하고 효율적으로 운영하면서 높은 성과를 거두었습니다."
0,,"나는 KBO는 처음인데, 저비용 성향이 강한 팀을 추천해줘.",하스,F1,0.46650583,0.5,0.7731360815286796,0.5412,1,예산이 적더라도 비교적 좋은 성과를 낼 수 있는 가능성이 있다.
0,,"나는 KBO는 처음인데, 저비용 성향이 강한 팀을 추천해줘.",윌리엄스,F1,0.3222259,0.5,0.7893736611432518,0.4868,2,예산이 적더라도 비교적 좋은 성과를 낼 수 있는 가능성이 있다.
0,,"나는 KBO는 처음인데, 저비용 성향이 강한 팀을 추천해줘.",맥라렌,F1,0.2889554,0.5,0.6885181297723034,0.4533,3,"기술력과 역사적 경쟁력을 바탕으로 한 추천이며, 저비용 성향 팀으로서의 적합도를 평가하는 것은 상대적으로 낮다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호와(과) 연고지 성향이 강한 팀을 추천해줘.",KT 위즈,KBO,0.36624604,0.5,0.7751606407244519,0.5015,3,"KT 위즈는 서울에 위치해 있으며, 수도권 지역에서 많은 팬을 보유하고 있습니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호와(과) 연고지 성향이 강한 팀을 추천해줘.",NC 다이노스,KBO,0.41671833,0.5,0.6682711506266527,0.5003,2,NC 다이노스는 진주시에 위치해 있어 경남 지역의 연고 팀으로서 지역 성향이 강합니다.
0,,"나는 K LEAGUE는 처음인데, 신흥 강호와(과) 연고지 성향이 강한 팀을 추천해줘.",LG 트윈즈,KBO,0.35238943,0.5,0.7278442646508857,0.4865,1,"LG 트윈즈는 전주와 인천을 연고로 두고 있어, 호남과 수도권 지역에서 많은 지지를 받습니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호와(과) 연고지 성향이 강한 팀을 추천해줘.",전북 현대 모터스,K LEAGUE,0.43039232,0.5,0.7639530248390428,0.5249,1,전북 현대 모터스는 K LEAGUE에서 꾸준히 상위권을 차지하며 강팀 중 하나입니다.
0,,"나는 K LEAGUE는 처음인데, 신흥 강호와(과) 연고지 성향이 강한 팀을 추천해줘.",대전 하나 시티즌,K LEAGUE,0.45067555,0.5,0.7080941764379679,0.5219,2,대전 하나 시티즌은 신흥 팀으로서 빠른 성장을 보여주고 있지만 아직 연고지 성향이 강한 팀은 아닙니다.
0,,"나는 K LEAGUE는 처음인데, 신흥 강호와(과) 연고지 성향이 강한 팀을 추천해줘.",울산 HD FC,K LEAGUE,0.42684054,0.5,0.7395024805573199,0.5186,3,"울산 HD FC는 현재 K LEAGUE에 속해 있지 않으며, 실제 팀명도 '울산 현대'입니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호와(과) 연고지 성향이 강한 팀을 추천해줘.",리버풀,EPL,0.46180028,0.5,0.8391046888105949,0.5525,3,리버풀은 강력한 팀이지만 K-리그의 신흥 강호와 연고지 성향을 고려할 때 적합도가 낮다.
0,,"나는 K LEAGUE는 처음인데, 신흥 강호와(과) 연고지 성향이 강한 팀을 추천해줘.",뉴캐슬 유나이티드,EPL,0.43976903,0.5,0.8584910843417664,0.5476,1,뉴캐슬 유나이티드는 중간 정도의 팀으로 K-리그의 신흥 강호와 연고지 성향을 어느 정도 공유할 수 있다.
0,,"나는 K LEAGUE는 처음인데, 신흥 강호와(과) 연고지 성향이 강한 팀을 추천해줘.",첼시,EPL,0.41462538,0.5,0.8706678768140022,0.54,2,첼시는 강팀이지만 K-리그의 신흥 강호와 연고지 성향을 고려할 때 적합도가 중간 정도이다.
0,,"나는 K LEAGUE는 처음인데, 신흥 강호와(과) 연고지 성향이 강한 팀을 추천해줘.",레드불,F1,0.38694316,0.5,0.9207281584775115,0.5389,1,"레드불은 신흥 강호로서 꾸준한 성장을 보여주고 있지만, 연고지 성향이 강한 팀은 아니며, K-리그의 특성상 외국인 선수의 활약이 중요한데 레드불의 외국인 선수 비율이 낮아 적합도가 낮습니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호와(과) 연고지 성향이 강한 팀을 추천해줘.",맥라렌,F1,0.40074188,0.5,0.8926631066210853,0.5388,2,"맥라렌은 F1 팀으로서 꾸준한 성과를 내고 있지만, K-리그와는 전혀 다른 리그의 특성과 선수 구성에 적합하지 않으며, 연고지 성향도 강하지 않습니다."
0,,"나는 K LEAGUE는 처음인데, 신흥 강호와(과) 연고지 성향이 강한 팀을 추천해줘.",페라리,F1,0.37649956,0.5,0.9380699792415192,0.5382,3,"페라리는 F1 팀으로서 매우 높은 명성을 가지고 있지만, K-리그와는 전혀 다른 리그의 특성과 선수 구성에 적합하지 않으며, 연고지 성향도 강하지 않습니다."
0,,"나는 KBO는 처음인데, 기적 성향이 강한 팀을 추천해줘.",키움 히어로즈,KBO,0.4585392,0.5,0.7960969816462604,0.814,2,"키움 히어로즈는 최근 몇 년간 꾸준히 플레이오프 진출을 이루었고, 강력한 타선과 불펜이 특징입니다."
0,,"나는 KBO는 처음인데, 기적 성향이 강한 팀을 추천해줘.",NC 다이노스,KBO,0.48228896,0.5,0.7815366116334377,0.5492,1,"NC 다이노스는 역대급 투수와 강력한 타선을 보유하고 있으며, 기적 같은 승리를 자주 이뤄냅니다."
0,,"나는 KBO는 처음인데, 기적 성향이 강한 팀을 추천해줘.",KT 위즈,KBO,0.40481412,0.5,0.8114514212176897,0.5242,3,"KT 위즈는 최근 몇 년간 성적이 불안정하며, 기적 성향이 강한 팀으로 평가하기 어렵습니다."
0,,"나는 KBO는 처음인데, 기적 성향이 강한 팀을 추천해줘.",광주FC,K LEAGUE,0.40952426,0.5,0.8356004889161633,0.7964,2,"광주FC는 중간권으로 꾸준히 성적을 거두고 있지만, 때로는 큰 경기에서 기대 밖의 성과를 내는 경향이 있습니다."
0,,"나는 KBO는 처음인데, 기적 성향이 강한 팀을 추천해줘.",FC안양,K LEAGUE,0.41239458,0.5,0.784926162116497,0.7829,3,"FC안양은 최근 몇 년간 강등 위기를 겪기도 했으나, 중간권으로 꾸준히 활동하며 기적적인 승리를 거두는 경우가 많습니다."
0,,"나는 KBO는 처음인데, 기적 성향이 강한 팀을 추천해줘.",강원FC,K LEAGUE,0.4099189,0.5,0.7818536440483247,0.7805,1,강원FC는 북부 지역의 열정적인 팬들과 함께 꾸준한 성적을 내며 기적적인 역전승을 자주 기록합니다.
0,,"나는 KBO는 처음인데, 기적 성향이 강한 팀을 추천해줘.",크리스탈 팰리스,EPL,0.3662051,0.5,0.755024652548982,0.4975,3,크리스탈 팰리스는 때때로 예상치 못한 성과를 내는 팀으로 유명합니다.
0,,"나는 KBO는 처음인데, 기적 성향이 강한 팀을 추천해줘.",웨스트햄 유나이티드,EPL,0.3406373,0.5,0.7822543700061813,0.4927,2,웨스트햄은 최근 몇 년간 꾸준히 상승세를 보이며 기적적인 승리를 거두곤 합니다.
0,,"나는 KBO는 처음인데, 기적 성향이 강한 팀을 추천해줘.",울버햄튼 원더러스,EPL,0.33933985,0.5,0.7681154837998055,0.4894,1,"울버햄튼은 '울버햄튼 원더'라는 별명을 가지고 있으며, 예상치 못한 성과를 자주 보여줍니다."
0,,"나는 KBO는 처음인데, 기적 성향이 강한 팀을 추천해줘.",하스,F1,0.313351,0.5,0.7731360815286796,0.48,3,하스는 최근 성적이 부진하며 기적 같은 성과를 내기는 어렵다.
0,,"나는 KBO는 처음인데, 기적 성향이 강한 팀을 추천해줘.",윌리엄스,F1,0.28913724,0.5,0.7893736611432518,0.4735,2,윌리엄스는 중간 수준의 팀으로 기적 성향은 보이지 않는다.
0,,"나는 KBO는 처음인데, 기적 성향이 강한 팀을 추천해줘.",맥라렌,F1,0.33448216,0.5,0.6885181297723034,0.4715,1,맥라렌은 역사적으로 강력한 팀으로 기적 같은 성과를 낼 가능성이 높다.
0,,"나는 KBO는 처음인데, 수비와(과) 비주얼 성향이 강한 팀을 추천해줘.",두샨 베어스,KBO,0.5597655,0.5,0.6190277625270177,0.5477,2,분석 실패 또는 신뢰도 낮음
0,,"나는 KBO는 처음인데, 수비와(과) 비주얼 성향이 강한 팀을 추천해줘.",KT 위즈,KBO,0.47060364,0.5,0.7751606407244519,0.5433,1,"KT 위즈는 최근 몇 년간 수비에서 큰 발전을 이루었으며, 비주얼 성향이 강한 선수들이 많습니다."
0,,"나는 KBO는 처음인데, 수비와(과) 비주얼 성향이 강한 팀을 추천해줘.",LG 트윈즈,KBO,0.4870512,0.5,0.7278442646508857,0.5404,2,분석 실패 또는 신뢰도 낮음
0,,"나는 KBO는 처음인데, 수비와(과) 비주얼 성향이 강한 팀을 추천해줘.",전북 현대 모터스,K LEAGUE,0.44866323,0.5,0.7639530248390428,0.5323,1,"전북 현대는 수비가 매우 강한 팀으로 유명합니다. 특히, 골키퍼와 센터백의 안정적인 플레이로 상대 공격을 효과적으로 막아냅니다."
0,,"나는 KBO는 처음인데, 수비와(과) 비주얼 성향이 강한 팀을 추천해줘.",울산 HD FC,K LEAGUE,0.44757554,0.5,0.7395024805573199,0.5269,2,"울산은 전반적으로 균형 잡힌 팀으로, 수비와 공격 모두에서 강점이 있습니다. 특히, 비주얼 성향이 강한 선수들이 많아 눈에 띄는 플레이를 자주 보여줍니다."
